ProductID,Location,StockLevel,SupplierDelay(days),Warehouse,InventoryType
P0299,L08,180,3,W1,Returned
P0299,L09,137,3,W1,Fresh
P0299,L10,34,2,W2,Returned
P0300,L01,168,2,W3,Returned
P0300,L02,103,7,W1,Fresh
P0300,L03,160,5,W2,Repaired
P0300,L04,74,5,W3,Fresh
P0300,L05,82,5,W3,Returned
P0300,L06,197,5,W1,Fresh
P0300,L07,30,10,W1,Returned
P0300,L08,67,10,W3,Repaired
P0300,L09,171,5,W3,Repaired
P0300,L10,37,10,W1,Repaired
P0301,L01,176,3,W2,Fresh
P0301,L02,45,3,W1,Returned
P0301,L03,195,3,W2,Repaired
P0301,L04,173,7,W1,Repaired
P0301,L05,196,3,W1,Returned
P0301,L06,89,5,W3,Returned
P0301,L07,15,10,W2,Fresh
P0301,L08,164,7,W3,Fresh
P0301,L09,190,2,W3,Repaired
P0301,L10,198,10,W3,Repaired
P0302,L01,77,5,W1,Fresh
P0302,L02,94,5,W1,Repaired
P0302,L03,96,7,W2,Repaired
P0302,L04,14,7,W3,Fresh
P0302,L05,84,7,W3,Fresh
P0302,L06,141,5,W3,Returned
P0302,L07,86,10,W2,Returned
P0302,L08,66,5,W1,Returned
P0302,L09,50,5,W3,Returned
P0302,L10,161,2,W1,Fresh
P0303,L01,187,7,W1,Repaired
P0303,L02,118,7,W2,Repaired
P0303,L03,155,3,W1,Fresh
P0303,L04,194,10,W1,Fresh
P0303,L05,105,2,W2,Repaired
P0303,L06,170,2,W1,Returned
P0303,L07,15,3,W2,Repaired
P0303,L08,164,3,W3,Returned
P0303,L09,49,2,W1,Repaired
P0303,L10,125,7,W3,Fresh
P0304,L01,79,5,W3,Returned
P0304,L02,40,3,W3,Fresh
P0304,L03,190,5,W3,Fresh
P0304,L04,168,2,W3,Returned
P0304,L05,80,10,W1,Repaired
P0304,L06,58,3,W2,Repaired
P0304,L07,185,2,W1,Fresh
P0304,L08,163,7,W1,Returned
P0304,L09,13,2,W2,Repaired
P0304,L10,176,10,W2,Returned
P0305,L01,188,7,W1,Fresh
P0305,L02,24,2,W3,Repaired
P0305,L03,65,10,W3,Fresh
P0305,L04,131,5,W1,Repaired
P0305,L05,176,2,W3,Repaired
P0305,L06,97,2,W2,Repaired
P0305,L07,34,10,W2,Returned
P0305,L08,27,5,W1,Repaired
P0305,L09,57,2,W3,Repaired
P0305,L10,143,10,W1,Returned
P0306,L01,177,10,W3,Repaired
P0306,L02,65,3,W3,Repaired
P0306,L03,25,10,W3,Repaired
P0306,L04,105,7,W2,Returned
P0306,L05,198,7,W3,Returned
P0306,L06,176,5,W2,Repaired
P0306,L07,196,5,W3,Repaired
P0306,L08,136,2,W3,Fresh
P0306,L09,186,10,W3,Repaired
P0306,L10,125,3,W2,Returned
P0307,L01,74,3,W2,Fresh
P0307,L02,55,7,W3,Repaired
P0307,L03,144,2,W3,Repaired
P0307,L04,120,5,W3,Repaired
P0307,L05,153,10,W1,Fresh
P0307,L06,52,3,W1,Repaired
P0307,L07,167,2,W1,Repaired
P0307,L08,92,2,W2,Repaired
P0307,L09,198,2,W2,Repaired
P0307,L10,178,7,W1,Fresh
P0308,L01,74,2,W1,Repaired
P0308,L02,11,3,W3,Returned
P0308,L03,12,10,W2,Repaired
P0308,L04,58,7,W3,Fresh
P0308,L05,131,3,W3,Returned
P0308,L06,38,5,W3,Fresh
P0308,L07,156,3,W3,Returned
P0308,L08,78,7,W2,Repaired
P0308,L09,143,10,W2,Repaired
P0308,L10,38,10,W1,Repaired
P0309,L01,19,5,W3,Repaired
P0309,L02,144,3,W3,Repaired
P0309,L03,187,2,W3,Returned
P0309,L04,100,2,W2,Fresh
P0309,L05,97,5,W1,Fresh
P0309,L06,105,3,W3,Fresh
P0309,L07,49,7,W2,Fresh
P0309,L08,45,7,W2,Repaired
P0309,L09,70,7,W3,Returned
P0309,L10,75,5,W1,Repaired
P0310,L01,199,10,W2,Repaired
P0310,L02,36,7,W3,Returned
P0310,L03,184,5,W3,Fresh
P0310,L04,161,3,W3,Repaired
P0310,L05,31,7,W3,Repaired
P0310,L06,160,10,W2,Finished Goods
P0310,L07,41,3,W3,Returned
P0310,L08,180,5,W3,Returned
P0310,L09,113,7,W2,Returned
P0310,L10,124,7,W1,Repaired
P0311,L01,81,10,W1,Repaired
P0311,L02,88,5,W1,Repaired
P0311,L03,21,2,W1,Repaired
P0311,L04,94,5,W3,Returned
P0311,L05,196,5,W2,Repaired
P0311,L06,137,5,W1,Returned
P0311,L07,187,5,W3,Returned
P0311,L08,60,3,W3,Repaired
P0311,L09,97,3,W1,Returned
P0311,L10,46,2,W2,Repaired
P0312,L01,142,10,W2,Fresh
P0312,L02,34,10,W1,Returned
P0312,L03,15,2,W2,Repaired
P0312,L04,86,5,W2,Repaired
P0312,L05,148,2,W3,Fresh
P0312,L06,172,10,W2,Returned
P0312,L07,100,2,W3,Repaired
P0312,L08,23,5,W1,Returned
P0312,L09,132,5,W2,Repaired
P0312,L10,144,2,W2,Fresh
P0313,L01,25,5,W1,Repaired
P0313,L02,16,3,W1,Repaired
P0313,L03,66,10,W2,Returned
P0313,L04,106,7,W2,Fresh
P0313,L05,90,7,W3,Returned
P0313,L06,80,7,W3,Returned
P0313,L07,170,2,W3,Fresh
P0313,L08,36,7,W2,Returned
P0313,L09,127,5,W2,Returned
P0313,L10,18,2,W2,Repaired
P0314,L01,12,7,W2,Fresh
P0314,L02,176,7,W3,Returned
P0314,L03,173,5,W2,Fresh
P0314,L04,182,2,W1,Fresh
P0314,L05,96,5,W1,Repaired
P0314,L06,125,3,W3,Returned
P0314,L07,66,7,W3,Fresh
P0314,L08,177,5,W2,Repaired
P0314,L09,38,5,W1,Returned
P0314,L10,81,5,W2,Repaired
P0315,L01,123,2,W1,Fresh
P0315,L02,119,7,W3,Repaired
P0315,L03,178,10,W1,Repaired
P0315,L04,57,10,W3,Repaired
P0315,L05,135,3,W3,Fresh
P0315,L06,83,3,W2,Fresh
P0315,L07,178,3,W1,Repaired
P0315,L08,131,5,W1,Returned
P0315,L09,55,3,W3,Repaired
P0315,L10,46,7,W1,Fresh
P0316,L01,173,7,W2,Repaired
P0316,L02,167,5,W1,Fresh
P0316,L03,179,7,W3,Fresh
P0316,L04,19,2,W2,Returned
P0316,L05,69,7,W1,Repaired
P0316,L06,28,7,W3,Repaired
P0316,L07,50,7,W2,Returned
P0316,L08,103,3,W2,Returned
P0316,L09,118,3,W2,Returned
P0316,L10,146,3,W1,Fresh
P0317,L01,185,5,W3,Returned
P0317,L02,161,2,W3,Returned
P0317,L03,20,2,W2,Fresh
P0317,L04,66,7,W2,Fresh
P0317,L05,198,7,W1,Returned
P0317,L06,127,2,W1,Repaired
P0317,L07,108,3,W1,Fresh
P0317,L08,199,10,W1,Repaired
P0317,L09,178,5,W1,Returned
P0317,L10,40,3,W2,Returned
P0318,L01,168,2,W1,Repaired
P0318,L02,63,5,W2,Fresh
P0318,L03,146,7,W1,Fresh
P0318,L04,64,7,W1,Fresh
P0318,L05,192,5,W1,Repaired
P0318,L06,45,10,W3,Returned
P0318,L07,51,7,W1,Fresh
P0318,L08,47,3,W3,Fresh
P0318,L09,125,3,W2,Fresh
P0318,L10,88,3,W1,Repaired
P0319,L01,34,3,W1,Fresh
P0319,L02,19,5,W1,Repaired
P0319,L03,112,2,W3,Repaired
P0319,L04,77,2,W3,Repaired
P0319,L05,120,3,W3,Returned
P0319,L06,64,3,W1,Repaired
P0319,L07,147,3,W2,Fresh
P0319,L08,48,7,W2,Repaired
P0319,L09,165,7,W3,Fresh
P0319,L10,137,2,W1,Fresh
P0320,L01,139,7,W1,Repaired
P0320,L02,60,10,W2,Returned
P0320,L03,179,2,W2,Repaired
P0320,L04,170,2,W1,Fresh
P0320,L05,90,2,W3,Repaired
P0320,L06,38,5,W2,Fresh
P0320,L07,142,2,W2,Fresh
P0320,L08,172,2,W1,Repaired
P0320,L09,159,10,W1,Repaired
P0320,L10,14,2,W3,Repaired
P0321,L01,106,2,W3,Returned
P0321,L02,175,10,W1,Repaired
P0321,L03,17,2,W3,Returned
P0321,L04,143,2,W2,Fresh
P0321,L05,45,3,W2,Repaired
P0321,L06,183,7,W1,Fresh
P0321,L07,110,5,W3,Returned
P0321,L08,103,5,W2,Repaired
P0321,L09,103,3,W3,Repaired
P0321,L10,39,5,W2,Fresh
P0322,L01,13,3,W2,Returned
P0322,L02,57,3,W2,Fresh
P0322,L03,45,3,W2,Repaired
P0322,L04,43,10,W2,Returned
P0322,L05,92,2,W3,Repaired
P0322,L06,106,2,W3,Fresh
P0322,L07,59,10,W1,Returned
P0322,L08,140,7,W2,Fresh
P0322,L09,108,3,W2,Fresh
P0322,L10,34,3,W2,Repaired
P0323,L01,180,7,W2,Returned
P0323,L02,70,3,W1,Repaired
P0323,L03,172,7,W1,Repaired
P0323,L04,34,7,W3,Returned
P0323,L05,136,10,W3,Repaired
P0323,L06,12,3,W2,Repaired
P0323,L07,156,7,W2,Returned
P0323,L08,127,5,W1,Repaired
P0323,L09,73,5,W1,Returned
P0323,L10,188,10,W3,Repaired
P0324,L01,149,10,W3,Fresh
P0324,L02,77,3,W1,Returned
P0324,L03,68,5,W1,Returned
P0324,L04,95,3,W1,Returned
P0324,L05,43,3,W3,Returned
P0324,L06,85,2,W1,Repaired
P0324,L07,127,10,W3,Fresh
P0324,L08,129,2,W1,Repaired
P0324,L09,49,3,W1,Returned
P0324,L10,69,5,W3,Returned
P0325,L01,139,7,W1,Returned
P0325,L02,71,7,W2,Returned
P0325,L03,80,7,W3,Fresh
P0325,L04,193,3,W2,Finished Goods
P0325,L05,197,2,W1,Repaired
P0325,L06,42,10,W3,Fresh
P0325,L07,12,2,W2,Repaired
P0325,L08,48,10,W3,Returned
P0325,L09,183,7,W2,Fresh
P0325,L10,19,2,W1,Repaired
P0326,L01,47,10,W2,Fresh
P0326,L02,146,7,W3,Fresh
P0326,L03,85,5,W3,Fresh
P0326,L04,114,7,W3,Returned
P0326,L05,164,5,W2,Returned
P0326,L06,18,10,W1,Repaired
P0326,L07,190,7,W2,Fresh
P0326,L08,19,2,W3,Returned
P0326,L09,133,2,W2,Fresh
P0326,L10,180,3,W1,Repaired
P0327,L01,33,2,W1,Repaired
P0327,L02,53,10,W3,Fresh
P0327,L03,49,2,W2,Returned
P0327,L04,62,2,W1,Repaired
P0327,L05,192,10,W2,Fresh
P0327,L06,78,5,W2,Returned
P0327,L07,19,2,W1,Fresh
P0327,L08,91,10,W2,Returned
P0327,L09,87,7,W2,Returned
P0327,L10,177,3,W3,Returned
P0328,L01,145,2,W3,Repaired
P0328,L02,136,2,W3,Repaired
P0328,L03,60,5,W1,Fresh
P0328,L04,180,10,W3,Returned
P0328,L05,171,10,W1,Fresh
P0328,L06,123,2,W3,Fresh
P0328,L07,130,3,W1,Fresh
P0328,L08,159,3,W3,Returned
P0328,L09,34,7,W1,Fresh
P0328,L10,70,10,W2,Repaired
P0329,L01,23,10,W2,Fresh
P0329,L02,40,7,W1,Fresh
P0329,L03,111,10,W1,Returned
P0329,L04,36,2,W3,Fresh
P0329,L05,15,2,W1,Returned
P0329,L06,135,3,W2,Returned
P0329,L07,162,7,W2,Returned
P0329,L08,10,3,W1,Repaired
P0329,L09,54,5,W2,Repaired
P0329,L10,88,7,W3,Fresh
P0330,L01,173,10,W3,Returned
P0330,L02,53,3,W2,Repaired
P0330,L03,161,2,W2,Returned
P0330,L04,104,5,W2,Fresh
P0330,L05,128,3,W2,Fresh
P0330,L06,17,10,W1,Fresh
P0330,L07,163,7,W3,Returned
P0330,L08,36,10,W2,Returned
P0330,L09,107,7,W1,Repaired
P0330,L10,100,5,W2,Fresh
P0331,L01,176,3,W1,Fresh
P0331,L02,45,7,W1,Fresh
P0331,L03,109,10,W1,Repaired
P0331,L04,31,5,W1,Repaired
P0331,L05,38,10,W2,Repaired
P0331,L06,176,2,W3,Repaired
P0331,L07,134,3,W2,Returned
P0331,L08,198,10,W2,Returned
P0331,L09,194,10,W3,Returned
P0331,L10,11,7,W1,Repaired
P0332,L01,109,2,W3,Fresh
P0332,L02,165,10,W1,Returned
P0332,L03,176,3,W2,Fresh
P0332,L04,188,3,W1,Fresh
P0332,L05,140,7,W1,Fresh
P0332,L06,57,2,W3,Fresh
P0332,L07,36,2,W1,Fresh
P0332,L08,185,2,W3,Fresh
P0332,L09,99,5,W1,Fresh
P0332,L10,12,3,W2,Repaired
P0333,L01,198,2,W3,Returned
P0333,L02,192,10,W2,Repaired
P0333,L03,23,2,W2,Repaired
P0333,L04,137,10,W1,Fresh
P0333,L05,144,7,W2,Fresh
P0333,L06,98,5,W2,Returned
P0333,L07,127,10,W2,Repaired
P0333,L08,49,2,W2,Repaired
P0333,L09,166,7,W3,Fresh
P0333,L10,79,7,W3,Returned
P0334,L01,41,5,W3,Fresh
P0334,L02,63,7,W3,Repaired
P0334,L03,67,7,W1,Returned
P0334,L04,58,3,W3,Returned
P0334,L05,121,5,W3,Returned
P0334,L06,186,7,W2,Returned
P0334,L07,194,7,W1,Repaired
P0334,L08,142,7,W1,Fresh
P0334,L09,98,2,W1,Repaired
P0334,L10,136,3,W3,Repaired
P0335,L01,130,2,W1,Repaired
P0335,L02,128,7,W3,Repaired
P0335,L03,115,2,W3,Fresh
P0335,L04,168,2,W1,Returned
P0335,L05,153,2,W1,Fresh
P0335,L06,89,7,W1,Fresh
P0335,L07,80,2,W1,Fresh
P0335,L08,45,5,W3,Fresh
P0335,L09,175,5,W3,Fresh
P0335,L10,90,3,W3,Returned
P0336,L01,103,7,W2,Repaired
P0336,L02,107,5,W2,Returned
P0336,L03,169,7,W3,Repaired
P0336,L04,193,2,W1,Fresh
P0336,L05,109,3,W2,Fresh
P0336,L06,32,10,W2,Repaired
P0336,L07,68,3,W3,Returned
P0336,L08,175,5,W1,Returned
P0336,L09,43,2,W1,Returned
P0336,L10,60,10,W1,Returned
P0337,L01,24,3,W3,Repaired
P0337,L02,127,2,W3,Fresh
P0337,L03,176,3,W3,Fresh
P0337,L04,24,7,W1,Returned
P0337,L05,33,7,W3,Returned
P0337,L06,190,3,W1,Returned
P0337,L07,137,2,W2,Fresh
P0337,L08,115,2,W3,Fresh
P0337,L09,57,3,W2,Returned
P0337,L10,141,2,W2,Returned
P0338,L01,129,5,W2,Repaired
P0338,L02,126,3,W3,Repaired
P0338,L03,62,5,W3,Fresh
P0338,L04,66,2,W3,Fresh
P0338,L05,102,2,W1,Repaired
P0338,L06,147,7,W1,Returned
P0338,L07,97,2,W2,Repaired
P0338,L08,70,7,W2,Returned
P0338,L09,197,5,W1,Fresh
P0338,L10,150,10,W1,Repaired
P0339,L01,60,5,W3,Fresh
P0339,L02,175,2,W1,Returned
P0339,L03,147,5,W2,Returned
P0339,L04,194,7,W3,Fresh
P0339,L05,101,7,W1,Fresh
P0339,L06,16,2,W3,Returned
P0339,L07,198,3,W2,Fresh
P0339,L08,110,5,W3,Fresh
P0339,L09,165,3,W2,Returned
P0339,L10,61,5,W1,Returned
P0340,L01,12,5,W2,Fresh
P0340,L02,90,2,W2,Fresh
P0340,L03,159,7,W3,Fresh
P0340,L04,16,3,W2,Fresh
P0340,L05,90,3,W1,Returned
P0340,L06,136,10,W3,Repaired
P0340,L07,19,5,W1,Fresh
P0340,L08,129,3,W2,Returned
P0340,L09,42,5,W2,Repaired
P0340,L10,17,7,W2,Repaired
P0341,L01,173,10,W3,Returned
P0341,L02,160,2,W1,Fresh
P0341,L03,65,3,W2,Repaired
P0341,L04,138,10,W2,Returned
P0341,L05,27,2,W3,Fresh
P0341,L06,124,3,W3,Repaired
P0341,L07,161,10,W2,Returned
P0341,L08,38,7,W3,Repaired
P0341,L09,85,3,W1,Repaired
P0341,L10,27,5,W1,Returned
P0342,L01,20,10,W2,Returned
P0342,L02,75,3,W2,Repaired
P0342,L03,156,7,W2,Fresh
P0342,L04,155,2,W1,Fresh
P0342,L05,89,10,W2,Returned
P0342,L06,169,5,W3,Repaired
P0342,L07,33,2,W2,Fresh
P0342,L08,99,2,W3,Returned
P0342,L09,71,10,W3,Repaired
P0342,L10,187,7,W1,Fresh
P0343,L01,146,3,W1,Returned
P0343,L02,92,5,W2,Returned
P0343,L03,194,7,W2,Fresh
P0343,L04,78,3,W2,Fresh
P0343,L05,196,7,W2,Fresh
P0343,L06,182,2,W2,Repaired
P0343,L07,177,7,W1,Fresh
P0343,L08,152,3,W1,Repaired
P0343,L09,54,3,W3,Repaired
P0343,L10,14,5,W2,Repaired
P0344,L01,54,10,W3,Returned
P0344,L02,134,3,W1,Returned
P0344,L03,149,5,W2,Repaired
P0344,L04,62,5,W1,Fresh
P0344,L05,153,10,W2,Repaired
P0344,L06,10,10,W3,Fresh
P0344,L07,116,5,W3,Returned
P0344,L08,109,5,W2,Repaired
P0344,L09,52,7,W3,Returned
P0344,L10,78,2,W2,Fresh
P0345,L01,74,3,W3,Returned
P0345,L02,72,2,W1,Fresh
P0345,L03,156,10,W3,Returned
P0345,L04,122,10,W1,Returned
P0345,L05,122,10,W1,Fresh
P0345,L06,122,7,W1,Returned
P0345,L07,191,10,W2,Repaired
P0345,L08,127,7,W3,Fresh
P0345,L09,105,7,W1,Returned
P0345,L10,36,3,W1,Returned
P0346,L01,150,2,W3,Repaired
P0346,L02,21,7,W3,Fresh
P0346,L03,68,3,W2,Fresh
P0346,L04,194,2,W2,Returned
P0346,L05,73,10,W3,Repaired
P0346,L06,100,3,W3,Returned
P0346,L07,56,7,W2,Returned
P0346,L08,54,3,W2,Repaired
P0346,L09,55,2,W2,Fresh
P0346,L10,180,2,W1,Returned
P0347,L01,112,10,W1,Fresh
P0347,L02,140,7,W3,Fresh
P0347,L03,109,10,W1,Fresh
P0347,L04,96,5,W3,Fresh
P0347,L05,57,3,W2,Returned
P0347,L06,86,3,W1,Returned
P0347,L07,190,3,W1,Returned
P0347,L08,113,10,W2,Fresh
P0347,L09,160,3,W2,Finished Goods
P0347,L10,70,7,W3,Fresh
P0348,L01,101,10,W1,Fresh
P0348,L02,172,2,W1,Fresh
P0348,L03,154,7,W3,Returned
P0348,L04,126,3,W2,Fresh
P0348,L05,155,5,W3,Returned
P0348,L06,128,10,W2,Returned
P0348,L07,47,10,W1,Fresh
P0348,L08,29,7,W3,Fresh
P0348,L09,111,3,W1,Fresh
P0348,L10,165,3,W2,Fresh
P0349,L01,163,5,W1,Repaired
P0349,L02,149,7,W2,Repaired
P0349,L03,196,2,W3,Returned
P0349,L04,52,7,W1,Returned
P0349,L05,172,7,W3,Returned
P0349,L06,181,2,W3,Returned
P0349,L07,176,10,W3,Returned
P0349,L08,139,7,W1,Fresh
P0349,L09,80,3,W3,Fresh
P0349,L10,66,5,W3,Fresh
P0350,L01,31,7,W3,Returned
P0350,L02,195,7,W1,Returned
P0350,L03,83,2,W2,Fresh
P0350,L04,123,10,W3,Returned
P0350,L05,106,10,W3,Repaired
P0350,L06,107,2,W2,Repaired
P0350,L07,161,2,W3,Fresh
P0350,L08,28,3,W2,Returned
P0350,L09,151,10,W3,Returned
P0350,L10,24,5,W3,Repaired
P0351,L01,168,10,W1,Fresh
P0351,L02,50,10,W3,Fresh
P0351,L03,156,7,W3,Fresh
P0351,L04,108,7,W1,Fresh
P0351,L05,59,2,W3,Fresh
P0351,L06,187,10,W2,Returned
P0351,L07,174,7,W3,Returned
P0351,L08,146,7,W3,Returned
P0351,L09,71,3,W3,Repaired
P0351,L10,182,10,W2,Repaired
P0352,L01,149,2,W2,Fresh
P0352,L02,137,3,W2,Fresh
P0352,L03,147,2,W3,Fresh
P0352,L04,148,7,W2,Repaired
P0352,L05,38,2,W3,Returned
P0352,L06,53,2,W2,Returned
P0352,L07,60,10,W1,Returned
P0352,L08,119,3,W3,Repaired
P0352,L09,89,5,W3,Returned
P0352,L10,67,2,W3,Repaired
P0353,L01,179,3,W2,Repaired
P0353,L02,97,3,W1,Fresh
P0353,L03,28,7,W1,Fresh
P0353,L04,11,7,W1,Fresh
P0353,L05,159,7,W3,Repaired
P0353,L06,165,3,W2,Repaired
P0353,L07,68,3,W2,Returned
P0353,L08,31,7,W2,Repaired
P0353,L09,81,7,W1,Returned
P0353,L10,41,3,W1,Fresh
P0354,L01,33,2,W3,Returned
P0354,L02,162,2,W3,Returned
P0354,L03,92,10,W1,Returned
P0354,L04,81,5,W3,Fresh
P0354,L05,178,2,W2,Fresh
P0354,L06,174,3,W3,Repaired
P0354,L07,185,10,W2,Fresh
P0354,L08,55,5,W2,Returned
P0354,L09,199,3,W3,Repaired
P0354,L10,131,5,W3,Fresh
P0355,L01,11,7,W1,Fresh
P0355,L02,85,5,W1,Repaired
P0355,L03,119,2,W2,Fresh
P0355,L04,111,3,W2,Repaired
P0355,L05,111,10,W1,Repaired
P0355,L06,173,5,W1,Fresh
P0355,L07,43,7,W3,Repaired
P0355,L08,191,10,W1,Repaired
P0355,L09,119,5,W2,Returned
P0355,L10,37,7,W1,Repaired
P0356,L01,115,2,W3,Fresh
P0356,L02,45,2,W1,Repaired
P0356,L03,103,2,W2,Fresh
P0356,L04,86,7,W1,Returned
P0356,L05,147,5,W1,Repaired
P0356,L06,114,7,W1,Returned
P0356,L07,87,3,W2,Repaired
P0356,L08,170,2,W3,Returned
P0356,L09,73,5,W2,Repaired
P0356,L10,170,5,W2,Returned
P0357,L01,115,10,W1,Repaired
P0357,L02,14,7,W1,Returned
P0357,L03,12,10,W2,Fresh
P0357,L04,176,7,W1,Returned
P0357,L05,19,10,W2,Returned
P0357,L06,136,7,W1,Fresh
P0357,L07,130,5,W2,Fresh
P0357,L08,164,3,W1,Fresh
P0357,L09,123,10,W1,Returned
P0357,L10,122,3,W2,Returned
P0358,L01,194,3,W2,Returned
P0358,L02,197,7,W3,Repaired
P0358,L03,162,5,W1,Fresh
P0358,L04,65,2,W3,Returned
P0358,L05,45,10,W3,Fresh
P0358,L06,16,10,W2,Returned
P0358,L07,103,10,W3,Fresh
P0358,L08,44,5,W2,Returned
P0358,L09,192,7,W2,Repaired
P0358,L10,55,10,W3,Repaired
P0359,L01,197,5,W1,Repaired
P0359,L02,118,7,W3,Repaired
P0359,L03,189,3,W1,Fresh
P0359,L04,42,5,W2,Returned
P0359,L05,120,10,W2,Repaired
P0359,L06,198,10,W2,Fresh
P0359,L07,65,2,W3,Returned
P0359,L08,109,7,W1,Returned
P0359,L09,89,7,W1,Returned
P0359,L10,38,7,W3,Fresh
P0360,L01,156,10,W1,Repaired
P0360,L02,162,2,W1,Returned
P0360,L03,160,2,W1,Repaired
P0360,L04,147,2,W1,Returned
P0360,L05,95,5,W3,Repaired
P0360,L06,183,3,W2,Fresh
P0360,L07,87,3,W2,Returned
P0360,L08,117,10,W3,Repaired
P0360,L09,57,7,W2,Returned
P0360,L10,59,10,W2,Fresh
P0361,L01,113,5,W3,Fresh
P0361,L02,156,5,W1,Repaired
P0361,L03,153,5,W3,Returned
P0361,L04,104,7,W3,Returned
P0361,L05,31,3,W2,Fresh
P0361,L06,82,10,W1,Repaired
P0361,L07,157,2,W1,Fresh
P0361,L08,190,3,W2,Repaired
P0361,L09,195,3,W1,Returned
P0361,L10,104,3,W3,Fresh
P0362,L01,58,2,W3,Fresh
P0362,L02,107,2,W2,Repaired
P0362,L03,17,2,W3,Repaired
P0362,L04,160,5,W3,Returned
P0362,L05,11,10,W3,Fresh
P0362,L06,175,10,W3,Returned
P0362,L07,198,2,W1,Fresh
P0362,L08,179,7,W3,Fresh
P0362,L09,10,10,W3,Fresh
P0362,L10,97,10,W3,Repaired
P0363,L01,181,10,W1,Repaired
P0363,L02,41,5,W1,Fresh
P0363,L03,12,3,W3,Returned
P0363,L04,15,3,W2,Fresh
P0363,L05,60,10,W1,Repaired
P0363,L06,51,5,W1,Repaired
P0363,L07,20,10,W3,Fresh
P0363,L08,26,10,W3,Fresh
P0363,L09,101,7,W3,Fresh
P0363,L10,194,7,W1,Returned
P0364,L01,98,2,W1,Fresh
P0364,L02,10,5,W3,Fresh
P0364,L03,120,3,W1,Fresh
P0364,L04,152,7,W1,Returned
P0364,L05,115,3,W3,Fresh
P0364,L06,55,2,W1,Repaired
P0364,L07,71,2,W3,Returned
P0364,L08,36,7,W2,Repaired
P0364,L09,92,5,W2,Returned
P0364,L10,117,3,W3,Repaired
P0365,L01,127,10,W2,Returned
P0365,L02,195,3,W3,Fresh
P0365,L03,193,7,W1,Repaired
P0365,L04,63,3,W3,Fresh
P0365,L05,128,7,W3,Fresh
P0365,L06,157,5,W2,Repaired
P0365,L07,48,2,W3,Repaired
P0365,L08,27,7,W2,Returned
P0365,L09,35,10,W3,Repaired
P0365,L10,174,7,W3,Fresh
P0366,L01,157,10,W3,Returned
P0366,L02,184,2,W2,Repaired
P0366,L03,54,3,W1,Returned
P0366,L04,15,5,W3,Repaired
P0366,L05,132,10,W1,Repaired
P0366,L06,121,10,W3,Repaired
P0366,L07,112,10,W1,Repaired
P0366,L08,138,3,W1,Fresh
P0366,L09,182,7,W1,Fresh
P0366,L10,20,10,W3,Returned
P0367,L01,23,2,W1,Returned
P0367,L02,94,10,W1,Repaired
P0367,L03,32,5,W2,Fresh
P0367,L04,76,5,W1,Fresh
P0367,L05,122,5,W1,Fresh
P0367,L06,19,7,W1,Returned
P0367,L07,119,7,W1,Repaired
P0367,L08,158,3,W2,Fresh
P0367,L09,49,3,W2,Returned
P0367,L10,156,2,W3,Fresh
P0368,L01,76,2,W3,Repaired
P0368,L02,132,10,W2,Fresh
P0368,L03,14,10,W3,Repaired
P0368,L04,48,2,W3,Fresh
P0368,L05,56,3,W2,Fresh
P0368,L06,24,2,W3,Returned
P0368,L07,21,3,W1,Repaired
P0368,L08,124,7,W2,Repaired
P0368,L09,19,5,W2,Fresh
P0368,L10,116,5,W2,Repaired
P0369,L01,16,2,W3,Repaired
P0369,L02,15,2,W2,Returned
P0369,L03,32,3,W2,Returned
P0369,L04,142,3,W3,Returned
P0369,L05,113,3,W3,Fresh
P0369,L06,166,10,W2,Returned
P0369,L07,48,3,W2,Returned
P0369,L08,167,2,W3,Fresh
P0369,L09,68,3,W3,Fresh
P0369,L10,22,3,W1,Returned
P0370,L01,22,7,W2,Repaired
P0370,L02,23,5,W1,Repaired
P0370,L03,50,10,W1,Returned
P0370,L04,149,3,W2,Finished Goods
P0370,L05,114,5,W2,Repaired
P0370,L06,141,10,W1,Repaired
P0370,L07,107,5,W1,Fresh
P0370,L08,128,7,W3,Repaired
P0370,L09,117,2,W1,Returned
P0370,L10,111,10,W3,Repaired
P0371,L01,170,10,W2,Repaired
P0371,L02,46,7,W3,Returned
P0371,L03,120,7,W2,Returned
P0371,L04,141,10,W2,Fresh
P0371,L05,177,2,W2,Repaired
P0371,L06,56,5,W2,Repaired
P0371,L07,105,10,W2,Repaired
P0371,L08,142,10,W2,Repaired
P0371,L09,80,2,W1,Fresh
P0371,L10,20,10,W3,Returned
P0372,L01,123,7,W3,Fresh
P0372,L02,46,5,W1,Returned
P0372,L03,48,7,W2,Fresh
P0372,L04,30,7,W1,Repaired
P0372,L05,121,5,W1,Fresh
P0372,L06,97,2,W2,Fresh
P0372,L07,97,2,W3,Repaired
P0372,L08,25,5,W1,Fresh
P0372,L09,151,5,W2,Fresh
P0372,L10,87,2,W2,Repaired
P0373,L01,30,3,W3,Fresh
P0373,L02,83,10,W1,Fresh
P0373,L03,195,5,W3,Repaired
P0373,L04,195,7,W1,Returned
P0373,L05,192,10,W2,Returned
P0373,L06,163,5,W1,Returned
P0373,L07,151,10,W2,Returned
P0373,L08,168,7,W3,Repaired
P0373,L09,23,7,W3,Returned
P0373,L10,148,7,W2,Fresh
P0374,L01,148,3,W3,Returned
P0374,L02,28,2,W3,Returned
P0374,L03,40,5,W1,Repaired
P0374,L04,185,3,W1,Returned
